Age,Sex,Education,Income,BMI,GenHlth,Diabetes_012,count,noisy_count,noise_added,percent_error
Any,1.0,5.0,Any,Any,Poor,0.0,6,6,0,0.0
Any,1.0,5.0,Any,Any,Poor,2.0,1,1,0,0.0
Any,1.0,5.0,Middle,Any,Fair,0.0,4,4,0,0.0
Any,1.0,5.0,Middle,Any,Fair,2.0,1,1,0,0.0
Any,1.0,5.0,Middle,Any,Poor,0.0,8,7,-1,12.5
Any,1.0,6.0,3.0,Any,Fair,0.0,5,6,1,20.0
Any,1.0,6.0,3.0,Any,Fair,2.0,1,0,-1,100.0
Any,1.0,6.0,3.0,Any,Good,0.0,6,7,1,16.67
Any,1.0,6.0,4.0,Any,Good,0.0,4,5,1,25.0
Any,1.0,6.0,4.0,Any,Good,2.0,1,2,1,100.0
Any,1.0,6.0,7.0,Any,Poor,0.0,5,3,-2,40.0
Any,1.0,6.0,7.0,Any,Poor,2.0,1,1,0,0.0
Any,1.0,6.0,Any,Any,Good,0.0,6,6,0,0.0
Any,1.0,6.0,Any,Any,Good,2.0,2,2,0,0.0
Any,1.0,6.0,High,Any,Fair,0.0,6,5,-1,16.67
Any,1.0,6.0,Low,Any,Fair,0.0,6,8,2,33.33
Any,1.0,6.0,Low,Any,Good,0.0,6,7,1,16.67
Any,1.0,6.0,Low,Any,Poor,0.0,6,5,-1,16.67
Any,1.0,6.0,Low,Any,Poor,1.0,1,3,2,200.0
Any,1.0,6.0,Middle,Any,Fair,0.0,7,7,0,0.0
Any,1.0,6.0,Middle,Any,Poor,0.0,4,3,-1,25.0
Any,1.0,6.0,Middle,Any,Poor,2.0,1,1,0,0.0
Any,1.0,Any,Any,Any,Fair,0.0,6,8,2,33.33
Any,1.0,Any,Any,Any,Fair,2.0,1,0,-1,100.0
Any,1.0,Any,Any,Any,Poor,0.0,6,6,0,0.0
Any,1.0,MidEdu,Any,Any,Fair,0.0,6,2,-4,66.67
Any,1.0,MidEdu,Any,Any,Good,0.0,5,4,-1,20.0
MiddleAge,0.0,1.0,1.0,Obese,Poor,0.0,3,3,0,0.0
MiddleAge,0.0,1.0,1.0,Obese,Poor,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,1.0,Normal,Fair,0.0,7,7,0,0.0
MiddleAge,0.0,2.0,1.0,Normal,Fair,2.0,1,2,1,100.0
MiddleAge,0.0,2.0,1.0,Normal,Poor,0.0,23,24,1,4.35
MiddleAge,0.0,2.0,1.0,Normal,Poor,2.0,9,7,-2,22.22
MiddleAge,0.0,2.0,1.0,Obese,Fair,0.0,17,10,-7,41.18
MiddleAge,0.0,2.0,1.0,Obese,Fair,2.0,6,7,1,16.67
MiddleAge,0.0,2.0,1.0,Obese,Poor,0.0,24,24,0,0.0
MiddleAge,0.0,2.0,1.0,Obese,Poor,1.0,7,9,2,28.57
MiddleAge,0.0,2.0,1.0,Obese,Poor,2.0,60,59,-1,1.67
MiddleAge,0.0,2.0,1.0,Overweight,Fair,0.0,5,4,-1,20.0
MiddleAge,0.0,2.0,1.0,Overweight,Fair,1.0,1,2,1,100.0
MiddleAge,0.0,2.0,1.0,Overweight,Fair,2.0,1,0,-1,100.0
MiddleAge,0.0,2.0,1.0,Overweight,Poor,0.0,29,29,0,0.0
MiddleAge,0.0,2.0,1.0,Overweight,Poor,1.0,2,2,0,0.0
MiddleAge,0.0,2.0,1.0,Overweight,Poor,2.0,11,13,2,18.18
MiddleAge,0.0,2.0,1.0,Overweight-Range,Good,0.0,3,5,2,66.67
MiddleAge,0.0,2.0,1.0,Overweight-Range,Good,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,2.0,Normal,Fair,0.0,5,6,1,20.0
MiddleAge,0.0,2.0,2.0,Normal,Fair,2.0,3,2,-1,33.33
MiddleAge,0.0,2.0,2.0,Normal,Poor,0.0,7,10,3,42.86
MiddleAge,0.0,2.0,2.0,Normal,Poor,1.0,1,1,0,0.0
MiddleAge,0.0,2.0,2.0,Normal,Poor,2.0,6,7,1,16.67
MiddleAge,0.0,2.0,2.0,Obese,Fair,0.0,6,6,0,0.0
MiddleAge,0.0,2.0,2.0,Obese,Fair,2.0,7,8,1,14.29
MiddleAge,0.0,2.0,2.0,Obese,Good,0.0,5,6,1,20.0
MiddleAge,0.0,2.0,2.0,Obese,Good,1.0,1,3,2,200.0
MiddleAge,0.0,2.0,2.0,Obese,Poor,0.0,31,32,1,3.23
MiddleAge,0.0,2.0,2.0,Obese,Poor,1.0,4,0,-4,100.0
MiddleAge,0.0,2.0,2.0,Obese,Poor,2.0,29,32,3,10.34
MiddleAge,0.0,2.0,2.0,Overweight,Fair,0.0,7,7,0,0.0
MiddleAge,0.0,2.0,2.0,Overweight,Fair,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,2.0,Overweight,Good,0.0,5,4,-1,20.0
MiddleAge,0.0,2.0,2.0,Overweight,Poor,0.0,16,18,2,12.5
MiddleAge,0.0,2.0,2.0,Overweight,Poor,1.0,2,1,-1,50.0
MiddleAge,0.0,2.0,2.0,Overweight,Poor,2.0,16,16,0,0.0
MiddleAge,0.0,2.0,3.0,Normal,Fair,0.0,11,11,0,0.0
MiddleAge,0.0,2.0,3.0,Normal,Poor,0.0,2,1,-1,50.0
MiddleAge,0.0,2.0,3.0,Normal,Poor,2.0,4,4,0,0.0
MiddleAge,0.0,2.0,3.0,Obese,Fair,0.0,7,7,0,0.0
MiddleAge,0.0,2.0,3.0,Obese,Fair,2.0,6,5,-1,16.67
MiddleAge,0.0,2.0,3.0,Obese,Good,0.0,5,7,2,40.0
MiddleAge,0.0,2.0,3.0,Obese,Good,2.0,1,2,1,100.0
MiddleAge,0.0,2.0,3.0,Obese,Poor,0.0,17,17,0,0.0
MiddleAge,0.0,2.0,3.0,Obese,Poor,1.0,2,2,0,0.0
MiddleAge,0.0,2.0,3.0,Obese,Poor,2.0,25,25,0,0.0
MiddleAge,0.0,2.0,3.0,Overweight,Fair,0.0,8,8,0,0.0
MiddleAge,0.0,2.0,3.0,Overweight,Fair,2.0,1,0,-1,100.0
MiddleAge,0.0,2.0,3.0,Overweight,Good,0.0,6,7,1,16.67
MiddleAge,0.0,2.0,3.0,Overweight,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,2.0,3.0,Overweight,Poor,0.0,16,13,-3,18.75
MiddleAge,0.0,2.0,3.0,Overweight,Poor,2.0,9,10,1,11.11
MiddleAge,0.0,2.0,4.0,Normal,Poor,0.0,4,5,1,25.0
MiddleAge,0.0,2.0,4.0,Normal,Poor,1.0,1,3,2,200.0
MiddleAge,0.0,2.0,4.0,Obese,Fair,0.0,6,7,1,16.67
MiddleAge,0.0,2.0,4.0,Obese,Fair,1.0,1,0,-1,100.0
MiddleAge,0.0,2.0,4.0,Obese,Fair,2.0,6,6,0,0.0
MiddleAge,0.0,2.0,4.0,Obese,Poor,0.0,11,11,0,0.0
MiddleAge,0.0,2.0,4.0,Obese,Poor,1.0,3,3,0,0.0
MiddleAge,0.0,2.0,4.0,Obese,Poor,2.0,16,16,0,0.0
MiddleAge,0.0,2.0,4.0,Overweight,Fair,0.0,4,6,2,50.0
MiddleAge,0.0,2.0,4.0,Overweight,Fair,2.0,3,2,-1,33.33
MiddleAge,0.0,2.0,4.0,Overweight,Poor,0.0,5,7,2,40.0
MiddleAge,0.0,2.0,4.0,Overweight,Poor,2.0,6,8,2,33.33
MiddleAge,0.0,2.0,4.0,Overweight-Range,Good,0.0,5,8,3,60.0
MiddleAge,0.0,2.0,4.0,Overweight-Range,Good,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,5.0,Normal,Good,0.0,5,4,-1,20.0
MiddleAge,0.0,2.0,5.0,Normal-Range,Fair,0.0,4,4,0,0.0
MiddleAge,0.0,2.0,5.0,Normal-Range,Fair,2.0,1,0,-1,100.0
MiddleAge,0.0,2.0,5.0,Obese,Fair,0.0,2,2,0,0.0
MiddleAge,0.0,2.0,5.0,Obese,Fair,2.0,4,4,0,0.0
MiddleAge,0.0,2.0,5.0,Obese,Good,0.0,5,3,-2,40.0
MiddleAge,0.0,2.0,5.0,Obese,Good,2.0,3,3,0,0.0
MiddleAge,0.0,2.0,5.0,Obese,Poor,0.0,14,14,0,0.0
MiddleAge,0.0,2.0,5.0,Obese,Poor,1.0,2,2,0,0.0
MiddleAge,0.0,2.0,5.0,Obese,Poor,2.0,9,12,3,33.33
MiddleAge,0.0,2.0,5.0,Overweight,Good,0.0,4,4,0,0.0
MiddleAge,0.0,2.0,5.0,Overweight,Good,2.0,1,1,0,0.0
MiddleAge,0.0,2.0,5.0,Overweight,Poor,0.0,5,5,0,0.0
MiddleAge,0.0,2.0,5.0,Overweight,Poor,2.0,5,5,0,0.0
MiddleAge,0.0,2.0,6.0,Any,Good,0.0,5,6,1,20.0
MiddleAge,0.0,2.0,6.0,Obese,Fair,0.0,4,2,-2,50.0
MiddleAge,0.0,2.0,6.0,Obese,Fair,2.0,2,1,-1,50.0
MiddleAge,0.0,2.0,6.0,Obese,Poor,0.0,1,1,0,0.0
MiddleAge,0.0,2.0,6.0,Obese,Poor,2.0,6,6,0,0.0
MiddleAge,0.0,2.0,6.0,Overweight,Fair,0.0,7,10,3,42.86
MiddleAge,0.0,2.0,6.0,Overweight,Poor,0.0,4,4,0,0.0
MiddleAge,0.0,2.0,6.0,Overweight,Poor,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,7.0,Any,Good,0.0,3,1,-2,66.67
MiddleAge,0.0,2.0,7.0,Any,Good,2.0,2,2,0,0.0
MiddleAge,0.0,2.0,7.0,Overweight-Range,Fair,0.0,3,0,-3,100.0
MiddleAge,0.0,2.0,7.0,Overweight-Range,Fair,2.0,3,4,1,33.33
MiddleAge,0.0,2.0,8.0,Overweight-Range,Poor,0.0,2,5,3,150.0
MiddleAge,0.0,2.0,8.0,Overweight-Range,Poor,1.0,1,1,0,0.0
MiddleAge,0.0,2.0,8.0,Overweight-Range,Poor,2.0,2,3,1,50.0
MiddleAge,0.0,3.0,1.0,Normal,Fair,0.0,18,18,0,0.0
MiddleAge,0.0,3.0,1.0,Normal,Fair,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,1.0,Normal,Fair,2.0,4,3,-1,25.0
MiddleAge,0.0,3.0,1.0,Normal,Good,0.0,18,20,2,11.11
MiddleAge,0.0,3.0,1.0,Normal,Poor,0.0,36,35,-1,2.78
MiddleAge,0.0,3.0,1.0,Normal,Poor,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,1.0,Normal,Poor,2.0,15,16,1,6.67
MiddleAge,0.0,3.0,1.0,Obese,Fair,0.0,31,35,4,12.9
MiddleAge,0.0,3.0,1.0,Obese,Fair,1.0,1,3,2,200.0
MiddleAge,0.0,3.0,1.0,Obese,Fair,2.0,18,20,2,11.11
MiddleAge,0.0,3.0,1.0,Obese,Good,0.0,14,13,-1,7.14
MiddleAge,0.0,3.0,1.0,Obese,Good,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,1.0,Obese,Good,2.0,2,2,0,0.0
MiddleAge,0.0,3.0,1.0,Obese,Poor,0.0,52,50,-2,3.85
MiddleAge,0.0,3.0,1.0,Obese,Poor,1.0,3,3,0,0.0
MiddleAge,0.0,3.0,1.0,Obese,Poor,2.0,72,72,0,0.0
MiddleAge,0.0,3.0,1.0,Overweight,Fair,0.0,28,28,0,0.0
MiddleAge,0.0,3.0,1.0,Overweight,Fair,2.0,8,7,-1,12.5
MiddleAge,0.0,3.0,1.0,Overweight,Good,0.0,13,14,1,7.69
MiddleAge,0.0,3.0,1.0,Overweight,Good,2.0,3,6,3,100.0
MiddleAge,0.0,3.0,1.0,Overweight,Poor,0.0,33,33,0,0.0
MiddleAge,0.0,3.0,1.0,Overweight,Poor,1.0,3,3,0,0.0
MiddleAge,0.0,3.0,1.0,Overweight,Poor,2.0,21,21,0,0.0
MiddleAge,0.0,3.0,1.0,Underweight,Poor,0.0,6,4,-2,33.33
MiddleAge,0.0,3.0,2.0,Normal,Fair,0.0,7,7,0,0.0
MiddleAge,0.0,3.0,2.0,Normal,Fair,2.0,2,3,1,50.0
MiddleAge,0.0,3.0,2.0,Normal,Good,0.0,5,5,0,0.0
MiddleAge,0.0,3.0,2.0,Normal,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,2.0,Normal,Poor,0.0,24,23,-1,4.17
MiddleAge,0.0,3.0,2.0,Normal,Poor,2.0,6,6,0,0.0
MiddleAge,0.0,3.0,2.0,Obese,Fair,0.0,17,16,-1,5.88
MiddleAge,0.0,3.0,2.0,Obese,Fair,1.0,5,4,-1,20.0
MiddleAge,0.0,3.0,2.0,Obese,Fair,2.0,19,22,3,15.79
MiddleAge,0.0,3.0,2.0,Obese,Good,0.0,11,11,0,0.0
MiddleAge,0.0,3.0,2.0,Obese,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,2.0,Obese,Poor,0.0,44,44,0,0.0
MiddleAge,0.0,3.0,2.0,Obese,Poor,1.0,4,4,0,0.0
MiddleAge,0.0,3.0,2.0,Obese,Poor,2.0,63,64,1,1.59
MiddleAge,0.0,3.0,2.0,Overweight,Fair,0.0,25,25,0,0.0
MiddleAge,0.0,3.0,2.0,Overweight,Fair,1.0,2,3,1,50.0
MiddleAge,0.0,3.0,2.0,Overweight,Fair,2.0,1,1,0,0.0
MiddleAge,0.0,3.0,2.0,Overweight,Good,0.0,14,16,2,14.29
MiddleAge,0.0,3.0,2.0,Overweight,Good,2.0,3,3,0,0.0
MiddleAge,0.0,3.0,2.0,Overweight,Poor,0.0,38,39,1,2.63
MiddleAge,0.0,3.0,2.0,Overweight,Poor,1.0,2,1,-1,50.0
MiddleAge,0.0,3.0,2.0,Overweight,Poor,2.0,20,20,0,0.0
MiddleAge,0.0,3.0,2.0,Underweight,Poor,0.0,7,8,1,14.29
MiddleAge,0.0,3.0,2.0,Underweight,Poor,2.0,1,2,1,100.0
MiddleAge,0.0,3.0,3.0,Normal,Fair,0.0,23,23,0,0.0
MiddleAge,0.0,3.0,3.0,Normal,Fair,2.0,3,2,-1,33.33
MiddleAge,0.0,3.0,3.0,Normal,Good,0.0,13,12,-1,7.69
MiddleAge,0.0,3.0,3.0,Normal,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,3.0,Normal,Poor,0.0,20,19,-1,5.0
MiddleAge,0.0,3.0,3.0,Normal,Poor,2.0,6,6,0,0.0
MiddleAge,0.0,3.0,3.0,Obese,Fair,0.0,31,31,0,0.0
MiddleAge,0.0,3.0,3.0,Obese,Fair,1.0,3,2,-1,33.33
MiddleAge,0.0,3.0,3.0,Obese,Fair,2.0,17,19,2,11.76
MiddleAge,0.0,3.0,3.0,Obese,Good,0.0,15,13,-2,13.33
MiddleAge,0.0,3.0,3.0,Obese,Good,2.0,3,4,1,33.33
MiddleAge,0.0,3.0,3.0,Obese,Poor,0.0,45,45,0,0.0
MiddleAge,0.0,3.0,3.0,Obese,Poor,1.0,6,5,-1,16.67
MiddleAge,0.0,3.0,3.0,Obese,Poor,2.0,55,56,1,1.82
MiddleAge,0.0,3.0,3.0,Overweight,Fair,0.0,28,29,1,3.57
MiddleAge,0.0,3.0,3.0,Overweight,Fair,2.0,11,10,-1,9.09
MiddleAge,0.0,3.0,3.0,Overweight,Good,0.0,11,14,3,27.27
MiddleAge,0.0,3.0,3.0,Overweight,Good,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,3.0,Overweight,Good,2.0,1,2,1,100.0
MiddleAge,0.0,3.0,3.0,Overweight,Poor,0.0,30,30,0,0.0
MiddleAge,0.0,3.0,3.0,Overweight,Poor,1.0,3,1,-2,66.67
MiddleAge,0.0,3.0,3.0,Overweight,Poor,2.0,12,13,1,8.33
MiddleAge,0.0,3.0,4.0,Normal,Fair,0.0,13,12,-1,7.69
MiddleAge,0.0,3.0,4.0,Normal,Fair,2.0,1,2,1,100.0
MiddleAge,0.0,3.0,4.0,Normal,Good,0.0,11,11,0,0.0
MiddleAge,0.0,3.0,4.0,Normal,Good,1.0,1,3,2,200.0
MiddleAge,0.0,3.0,4.0,Normal,Poor,0.0,11,13,2,18.18
MiddleAge,0.0,3.0,4.0,Normal,Poor,2.0,5,5,0,0.0
MiddleAge,0.0,3.0,4.0,Obese,Fair,0.0,29,33,4,13.79
MiddleAge,0.0,3.0,4.0,Obese,Fair,1.0,2,4,2,100.0
MiddleAge,0.0,3.0,4.0,Obese,Fair,2.0,18,22,4,22.22
MiddleAge,0.0,3.0,4.0,Obese,Good,0.0,11,9,-2,18.18
MiddleAge,0.0,3.0,4.0,Obese,Good,2.0,4,7,3,75.0
MiddleAge,0.0,3.0,4.0,Obese,Poor,0.0,37,37,0,0.0
MiddleAge,0.0,3.0,4.0,Obese,Poor,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,4.0,Obese,Poor,2.0,30,31,1,3.33
MiddleAge,0.0,3.0,4.0,Overweight,Fair,0.0,21,21,0,0.0
MiddleAge,0.0,3.0,4.0,Overweight,Fair,2.0,5,7,2,40.0
MiddleAge,0.0,3.0,4.0,Overweight,Good,0.0,17,16,-1,5.88
MiddleAge,0.0,3.0,4.0,Overweight,Good,1.0,1,0,-1,100.0
MiddleAge,0.0,3.0,4.0,Overweight,Poor,0.0,20,19,-1,5.0
MiddleAge,0.0,3.0,4.0,Overweight,Poor,2.0,6,7,1,16.67
MiddleAge,0.0,3.0,5.0,Normal,Fair,0.0,22,22,0,0.0
MiddleAge,0.0,3.0,5.0,Normal,Fair,2.0,2,2,0,0.0
MiddleAge,0.0,3.0,5.0,Normal,Good,0.0,7,7,0,0.0
MiddleAge,0.0,3.0,5.0,Normal,Poor,0.0,13,11,-2,15.38
MiddleAge,0.0,3.0,5.0,Normal,Poor,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,5.0,Obese,Fair,0.0,17,16,-1,5.88
MiddleAge,0.0,3.0,5.0,Obese,Fair,1.0,1,0,-1,100.0
MiddleAge,0.0,3.0,5.0,Obese,Fair,2.0,6,8,2,33.33
MiddleAge,0.0,3.0,5.0,Obese,Good,0.0,13,13,0,0.0
MiddleAge,0.0,3.0,5.0,Obese,Good,1.0,1,0,-1,100.0
MiddleAge,0.0,3.0,5.0,Obese,Good,2.0,2,5,3,150.0
MiddleAge,0.0,3.0,5.0,Obese,Poor,0.0,19,19,0,0.0
MiddleAge,0.0,3.0,5.0,Obese,Poor,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,5.0,Obese,Poor,2.0,20,21,1,5.0
MiddleAge,0.0,3.0,5.0,Overweight,Fair,0.0,14,13,-1,7.14
MiddleAge,0.0,3.0,5.0,Overweight,Fair,2.0,5,6,1,20.0
MiddleAge,0.0,3.0,5.0,Overweight,Good,0.0,20,20,0,0.0
MiddleAge,0.0,3.0,5.0,Overweight,Good,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,5.0,Overweight,Good,2.0,2,4,2,100.0
MiddleAge,0.0,3.0,5.0,Overweight,Poor,0.0,15,15,0,0.0
MiddleAge,0.0,3.0,5.0,Overweight,Poor,2.0,6,8,2,33.33
MiddleAge,0.0,3.0,6.0,Normal,Fair,0.0,7,7,0,0.0
MiddleAge,0.0,3.0,6.0,Normal,Fair,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,6.0,Normal,Fair,2.0,1,1,0,0.0
MiddleAge,0.0,3.0,6.0,Normal,Good,0.0,9,10,1,11.11
MiddleAge,0.0,3.0,6.0,Normal,Good,2.0,1,1,0,0.0
MiddleAge,0.0,3.0,6.0,Obese,Fair,0.0,11,11,0,0.0
MiddleAge,0.0,3.0,6.0,Obese,Fair,1.0,1,0,-1,100.0
MiddleAge,0.0,3.0,6.0,Obese,Fair,2.0,6,8,2,33.33
MiddleAge,0.0,3.0,6.0,Obese,Good,0.0,10,11,1,10.0
MiddleAge,0.0,3.0,6.0,Obese,Good,2.0,2,2,0,0.0
MiddleAge,0.0,3.0,6.0,Obese,Poor,0.0,12,11,-1,8.33
MiddleAge,0.0,3.0,6.0,Obese,Poor,1.0,7,6,-1,14.29
MiddleAge,0.0,3.0,6.0,Obese,Poor,2.0,8,7,-1,12.5
MiddleAge,0.0,3.0,6.0,Overweight,Fair,0.0,9,8,-1,11.11
MiddleAge,0.0,3.0,6.0,Overweight,Fair,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,6.0,Overweight,Fair,2.0,4,5,1,25.0
MiddleAge,0.0,3.0,6.0,Overweight,Good,0.0,14,14,0,0.0
MiddleAge,0.0,3.0,6.0,Overweight,Good,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,6.0,Overweight,Poor,0.0,15,13,-2,13.33
MiddleAge,0.0,3.0,6.0,Overweight,Poor,1.0,1,0,-1,100.0
MiddleAge,0.0,3.0,6.0,Overweight,Poor,2.0,4,4,0,0.0
MiddleAge,0.0,3.0,7.0,Normal,Good,0.0,6,5,-1,16.67
MiddleAge,0.0,3.0,7.0,Obese,Fair,0.0,7,4,-3,42.86
MiddleAge,0.0,3.0,7.0,Obese,Fair,1.0,1,2,1,100.0
MiddleAge,0.0,3.0,7.0,Obese,Fair,2.0,3,2,-1,33.33
MiddleAge,0.0,3.0,7.0,Obese,Good,0.0,8,8,0,0.0
MiddleAge,0.0,3.0,7.0,Obese,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,7.0,Obese,Poor,0.0,3,2,-1,33.33
MiddleAge,0.0,3.0,7.0,Obese,Poor,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,7.0,Obese,Poor,2.0,10,8,-2,20.0
MiddleAge,0.0,3.0,7.0,Overweight,Fair,0.0,4,4,0,0.0
MiddleAge,0.0,3.0,7.0,Overweight,Fair,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,7.0,Overweight,Fair,2.0,3,3,0,0.0
MiddleAge,0.0,3.0,7.0,Overweight,Good,0.0,15,16,1,6.67
MiddleAge,0.0,3.0,7.0,Overweight,Good,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,7.0,Overweight,Poor,0.0,5,4,-1,20.0
MiddleAge,0.0,3.0,7.0,Overweight,Poor,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,8.0,Normal,Good,0.0,9,9,0,0.0
MiddleAge,0.0,3.0,8.0,Obese,Fair,0.0,7,8,1,14.29
MiddleAge,0.0,3.0,8.0,Obese,Fair,1.0,1,3,2,200.0
MiddleAge,0.0,3.0,8.0,Obese,Fair,2.0,4,4,0,0.0
MiddleAge,0.0,3.0,8.0,Obese,Good,0.0,11,10,-1,9.09
MiddleAge,0.0,3.0,8.0,Obese,Good,2.0,1,0,-1,100.0
MiddleAge,0.0,3.0,8.0,Obese,Poor,0.0,1,1,0,0.0
MiddleAge,0.0,3.0,8.0,Obese,Poor,1.0,1,1,0,0.0
MiddleAge,0.0,3.0,8.0,Obese,Poor,2.0,7,10,3,42.86
MiddleAge,0.0,3.0,8.0,Overweight,Fair,0.0,8,9,1,12.5
MiddleAge,0.0,3.0,8.0,Overweight,Fair,2.0,1,1,0,0.0
MiddleAge,0.0,3.0,8.0,Overweight,Good,0.0,7,10,3,42.86
MiddleAge,0.0,3.0,8.0,Overweight,Poor,0.0,1,0,-1,100.0
MiddleAge,0.0,3.0,8.0,Overweight,Poor,2.0,5,5,0,0.0
MiddleAge,0.0,4.0,1.0,Normal,Fair,0.0,50,51,1,2.0
MiddleAge,0.0,4.0,1.0,Normal,Fair,1.0,1,2,1,100.0
MiddleAge,0.0,4.0,1.0,Normal,Fair,2.0,4,5,1,25.0
MiddleAge,0.0,4.0,1.0,Normal,Good,0.0,23,22,-1,4.35
MiddleAge,0.0,4.0,1.0,Normal,Good,1.0,1,4,3,300.0
MiddleAge,0.0,4.0,1.0,Normal,Good,2.0,8,8,0,0.0
MiddleAge,0.0,4.0,1.0,Normal,Poor,0.0,63,61,-2,3.17
MiddleAge,0.0,4.0,1.0,Normal,Poor,1.0,2,2,0,0.0
MiddleAge,0.0,4.0,1.0,Normal,Poor,2.0,15,13,-2,13.33
MiddleAge,0.0,4.0,1.0,Obese,Fair,0.0,79,78,-1,1.27
MiddleAge,0.0,4.0,1.0,Obese,Fair,1.0,4,5,1,25.0
MiddleAge,0.0,4.0,1.0,Obese,Fair,2.0,40,43,3,7.5
MiddleAge,0.0,4.0,1.0,Obese,Good,0.0,35,37,2,5.71
MiddleAge,0.0,4.0,1.0,Obese,Good,1.0,2,0,-2,100.0
MiddleAge,0.0,4.0,1.0,Obese,Good,2.0,13,12,-1,7.69
MiddleAge,0.0,4.0,1.0,Obese,Poor,0.0,118,119,1,0.85
MiddleAge,0.0,4.0,1.0,Obese,Poor,1.0,17,17,0,0.0
MiddleAge,0.0,4.0,1.0,Obese,Poor,2.0,131,128,-3,2.29
MiddleAge,0.0,4.0,1.0,Overweight,Fair,0.0,65,64,-1,1.54
MiddleAge,0.0,4.0,1.0,Overweight,Fair,1.0,3,5,2,66.67
MiddleAge,0.0,4.0,1.0,Overweight,Fair,2.0,21,21,0,0.0
MiddleAge,0.0,4.0,1.0,Overweight,Good,0.0,46,46,0,0.0
MiddleAge,0.0,4.0,1.0,Overweight,Good,1.0,4,6,2,50.0
MiddleAge,0.0,4.0,1.0,Overweight,Good,2.0,6,5,-1,16.67
MiddleAge,0.0,4.0,1.0,Overweight,Poor,0.0,102,103,1,0.98
MiddleAge,0.0,4.0,1.0,Overweight,Poor,1.0,5,6,1,20.0
MiddleAge,0.0,4.0,1.0,Overweight,Poor,2.0,50,50,0,0.0
MiddleAge,0.0,4.0,1.0,Underweight,Fair,0.0,4,3,-1,25.0
MiddleAge,0.0,4.0,1.0,Underweight,Fair,1.0,1,0,-1,100.0
MiddleAge,0.0,4.0,1.0,Underweight,Fair,2.0,1,0,-1,100.0
MiddleAge,0.0,4.0,1.0,Underweight,Poor,0.0,13,13,0,0.0
MiddleAge,0.0,4.0,1.0,Underweight,Poor,1.0,2,2,0,0.0
MiddleAge,0.0,4.0,1.0,Underweight,Poor,2.0,2,1,-1,50.0
MiddleAge,0.0,4.0,2.0,Normal,Fair,0.0,57,57,0,0.0
MiddleAge,0.0,4.0,2.0,Normal,Fair,1.0,1,1,0,0.0
MiddleAge,0.0,4.0,2.0,Normal,Fair,2.0,4,4,0,0.0
MiddleAge,0.0,4.0,2.0,Normal,Good,0.0,58,58,0,0.0
MiddleAge,0.0,4.0,2.0,Normal,Good,1.0,1,1,0,0.0
MiddleAge,0.0,4.0,2.0,Normal,Good,2.0,5,4,-1,20.0
MiddleAge,0.0,4.0,2.0,Normal,Poor,0.0,71,72,1,1.41
MiddleAge,0.0,4.0,2.0,Normal,Poor,2.0,17,18,1,5.88
MiddleAge,0.0,4.0,2.0,Obese,Fair,0.0,113,112,-1,0.88
MiddleAge,0.0,4.0,2.0,Obese,Fair,1.0,8,8,0,0.0
MiddleAge,0.0,4.0,2.0,Obese,Fair,2.0,76,75,-1,1.32
MiddleAge,0.0,4.0,2.0,Obese,Good,0.0,55,53,-2,3.64
MiddleAge,0.0,4.0,2.0,Obese,Good,1.0,5,6,1,20.0
MiddleAge,0.0,4.0,2.0,Obese,Good,2.0,7,0,-7,100.0
MiddleAge,0.0,4.0,2.0,Obese,Poor,0.0,148,148,0,0.0
MiddleAge,0.0,4.0,2.0,Obese,Poor,1.0,12,10,-2,16.67
MiddleAge,0.0,4.0,2.0,Obese,Poor,2.0,152,153,1,0.66
MiddleAge,0.0,4.0,2.0,Overweight,Fair,0.0,89,89,0,0.0
MiddleAge,0.0,4.0,2.0,Overweight,Fair,1.0,2,1,-1,50.0
MiddleAge,0.0,4.0,2.0,Overweight,Fair,2.0,22,23,1,4.55
MiddleAge,0.0,4.0,2.0,Overweight,Good,0.0,70,70,0,0.0
MiddleAge,0.0,4.0,2.0,Overweight,Good,1.0,1,1,0,0.0
